421	-1.1759537983380142e-06
422	-1.1759725566662382e-06
423	-1.1759889275708701e-06
424	-1.176001205749344e-06
425	-1.1760099596358486e-06
426	-1.1760176903408137e-06
427	-1.1760266716009937e-06
428	-1.176038381345279e-06
429	-1.1760536153815337e-06
430	-1.1760726010834333e-06
431	-1.1760937468352495e-06
432	-1.176113983092364e-06
433	-1.1761304676838336e-06
434	-1.1761418363676057e-06
435	-1.1761485438910313e-06
436	-1.1761536597987288e-06
437	-1.1761603673221543e-06
438	-1.1761708265112247e-06
439	-1.1761846963054268e-06
440	-1.1762006124627078e-06
441	-1.1762165286199888e-06
442	-1.1762306257878663e-06
443	-1.1762424492189893e-06
444	-1.1762537042159238e-06
445	-1.17626586870756e-06
446	-1.176278487946547e-06
447	-1.1762901976908324e-06
448	-1.176300543193065e-06
449	-1.176309524453245e-06
450	-1.176317368845048e-06
451	-1.176324644802662e-06
452	-1.1763322618207894e-06
453	-1.1763399925257545e-06
